time;mean_behaviour_rate;classes
228.16;0.0883333333333333;0
228.2;0.0883333333333333;0
228.24;0.0883333333333333;0
228.28;0.0883333333333333;0
228.32;0.0883333333333333;0
228.36;0.0883333333333333;0
228.4;0.0883333333333333;0
228.44;0.0883333333333333;0
228.48;0.09;0
228.52;0.09;0
228.56;0.09;0
228.6;0.0916666666666666;0
228.64;0.0916666666666666;0
228.68;0.0916666666666666;0
228.72;0.0916666666666666;0
228.76;0.09;0
228.8;0.09;0
228.84;0.09;0
228.88;0.09;0
228.92;0.0916666666666666;0
228.96;0.0916666666666666;0
229.0;0.09;0
229.04;0.09;0
229.08;0.0883333333333333;0
229.12;0.0866666666666666;0
229.16;0.085;0
229.2;0.085;0
229.24;0.085;0
229.28;0.085;0
229.32;0.085;0
229.36;0.085;0
229.4;0.0866666666666666;0
229.44;0.0866666666666666;0
229.48;0.0866666666666666;0
229.52;0.0866666666666666;0
229.56;0.0866666666666666;0
229.6;0.0866666666666666;0
229.64;0.0866666666666666;0
229.68;0.0866666666666666;0
229.72;0.0883333333333333;0
229.76;0.0883333333333333;0
229.8;0.0883333333333333;0
229.84;0.0883333333333333;0
229.88;0.0866666666666666;0
229.92;0.0866666666666666;0
229.96;0.0866666666666666;0
230.0;0.085;0
230.04;0.085;0
230.08;0.0833333333333333;0
230.12;0.08;0
230.16;0.08;0
230.2;0.08;0
230.24;0.0783333333333333;0
230.28;0.0783333333333333;0
230.32;0.0783333333333333;0
230.36;0.0766666666666666;0
230.4;0.0766666666666666;0
230.44;0.0783333333333333;0
230.48;0.0783333333333333;0
230.52;0.0783333333333333;0
230.56;0.0766666666666666;0
230.6;0.0783333333333333;0
230.64;0.0816666666666666;0
230.68;0.0833333333333333;0
230.72;0.085;0
230.76;0.0833333333333333;0
230.8;0.0866666666666666;0
230.84;0.0866666666666666;0
230.88;0.085;0
230.92;0.0833333333333333;0
230.96;0.0833333333333333;0
231.0;0.0833333333333333;0
231.04;0.0816666666666666;0
231.08;0.0816666666666666;0
231.12;0.0833333333333333;0
231.16;0.0816666666666666;0
231.2;0.0816666666666666;0
231.24;0.08;0
231.28;0.0783333333333333;0
231.32;0.0766666666666666;0
231.36;0.0766666666666666;0
231.4;0.0733333333333333;0
231.44;0.0733333333333333;0
231.48;0.0733333333333333;0
231.52;0.0716666666666666;0
231.56;0.0733333333333333;0
231.6;0.0733333333333333;0
231.64;0.0733333333333333;0
231.68;0.075;0
231.72;0.075;0
231.76;0.0733333333333333;0
231.8;0.0733333333333333;0
231.84;0.0733333333333333;0
231.88;0.0733333333333333;0
231.92;0.0733333333333333;0
231.96;0.0783333333333333;0
232.0;0.0833333333333333;0
232.04;0.085;0
232.08;0.0866666666666666;0
232.12;0.0883333333333333;0
232.16;0.09;0
232.2;0.0933333333333333;0
232.24;0.095;0
232.28;0.095;0
232.32;0.095;0
232.36;0.095;0
232.4;0.0966666666666666;0
232.44;0.0966666666666666;0
232.48;0.0966666666666666;0
232.52;0.095;0
232.56;0.09;0
232.6;0.085;0
232.64;0.085;0
232.68;0.085;0
232.72;0.085;0
232.76;0.085;0
232.8;0.0833333333333333;0
232.84;0.0833333333333333;0
232.88;0.085;0
232.92;0.0833333333333333;0
232.96;0.0833333333333333;0
233.0;0.0833333333333333;0
233.04;0.0833333333333333;0
233.08;0.0833333333333333;0
233.12;0.0816666666666666;0
233.16;0.08;0
233.2;0.08;0
233.24;0.0783333333333333;0
233.28;0.075;0
233.32;0.0733333333333333;0
233.36;0.07;0
233.4;0.0683333333333333;0
233.44;0.0683333333333333;0
233.48;0.0666666666666666;0
233.52;0.0666666666666666;0
233.56;0.065;0
233.6;0.0633333333333333;0
233.64;0.0633333333333333;0
233.68;0.0633333333333333;0
233.72;0.0616666666666666;0
233.76;0.06;0
233.8;0.0566666666666666;0
233.84;0.055;0
233.88;0.0533333333333333;0
233.92;0.0516666666666666;0
233.96;0.0516666666666666;0
234.0;0.05;0
234.04;0.0483333333333333;-1
234.08;0.0483333333333333;-1
234.12;0.0483333333333333;-1
234.16;0.0483333333333333;-1
234.2;0.0483333333333333;-1
234.24;0.0483333333333333;-1
234.28;0.0483333333333333;-1
234.32;0.0466666666666666;-1
234.36;0.0466666666666666;-1
234.4;0.045;-1
234.44;0.045;-1
234.48;0.045;-1
234.52;0.0433333333333333;-1
234.56;0.0433333333333333;-1
234.6;0.045;-1
234.64;0.045;-1
234.68;0.0466666666666666;-1
234.72;0.0483333333333333;-1
234.76;0.0483333333333333;-1
234.8;0.0483333333333333;-1
234.84;0.0483333333333333;-1
234.88;0.0466666666666666;-1
234.92;0.0483333333333333;-1
234.96;0.0483333333333333;-1
235.0;0.0483333333333333;-1
235.04;0.0483333333333333;-1
235.08;0.0483333333333333;-1
235.12;0.0483333333333333;-1
235.16;0.0499999999999999;-1
235.2;0.0516666666666666;0
235.24;0.0516666666666666;0
235.28;0.0516666666666666;0
235.32;0.0516666666666666;0
235.36;0.0516666666666666;0
235.4;0.0533333333333333;0
235.44;0.0533333333333333;0
235.48;0.0533333333333333;0
235.52;0.0533333333333333;0
235.56;0.055;0
235.6;0.0566666666666666;0
235.64;0.0566666666666666;0
235.68;0.06;0
235.72;0.06;0
235.76;0.06;0
235.8;0.0616666666666666;0
235.84;0.0616666666666666;0
235.88;0.0633333333333333;0
235.92;0.0633333333333333;0
235.96;0.0633333333333333;0
236.0;0.065;0
236.04;0.065;0
236.08;0.065;0
236.12;0.065;0
236.16;0.0666666666666666;0
236.2;0.0666666666666666;0
236.24;0.0683333333333333;0
236.28;0.0683333333333333;0
236.32;0.07;0
236.36;0.07;0
236.4;0.0716666666666666;0
236.44;0.0699999999999999;0
236.48;0.0716666666666666;0
236.52;0.0716666666666666;0
236.56;0.075;0
236.6;0.075;0
236.64;0.0783333333333333;0
236.68;0.08;0
236.72;0.0816666666666666;0
236.76;0.0816666666666666;0
236.8;0.08;0
236.84;0.08;0
236.88;0.08;0
236.92;0.08;0
236.96;0.08;0
237.0;0.0833333333333333;0
237.04;0.0833333333333333;0
237.08;0.0833333333333333;0
237.12;0.0833333333333333;0
237.16;0.0833333333333333;0
237.2;0.0816666666666666;0
237.24;0.08;0
237.28;0.0816666666666666;0
237.32;0.08;0
237.36;0.0766666666666666;0
237.4;0.0766666666666666;0
237.44;0.0766666666666666;0
237.48;0.075;0
237.52;0.0716666666666666;0
237.56;0.0716666666666666;0
237.6;0.0683333333333333;0
237.64;0.0683333333333333;0
237.68;0.0666666666666666;0
237.72;0.0649999999999999;0
237.76;0.0649999999999999;0
237.8;0.0666666666666666;0
237.84;0.0666666666666666;0
237.88;0.0666666666666666;0
237.92;0.0683333333333333;0
237.96;0.0699999999999999;0
238.0;0.0716666666666666;0
238.04;0.0716666666666666;0
238.08;0.0666666666666666;0
238.12;0.0666666666666666;0
238.16;0.0633333333333333;0
238.2;0.0616666666666666;0
238.24;0.0616666666666666;0
238.28;0.0583333333333333;0
238.32;0.0583333333333333;0
238.36;0.0583333333333333;0
238.4;0.0583333333333333;0
238.44;0.0566666666666666;0
238.48;0.0566666666666666;0
238.52;0.0583333333333333;0
238.56;0.0583333333333333;0
238.6;0.0583333333333333;0
238.64;0.0566666666666666;0
238.68;0.055;0
238.72;0.055;0
238.76;0.0533333333333333;0
238.8;0.0533333333333333;0
238.84;0.0533333333333333;0
238.88;0.0516666666666666;0
238.92;0.0516666666666666;0
238.96;0.0516666666666666;0
239.0;0.05;0
239.04;0.05;0
239.08;0.0516666666666666;0
239.12;0.0499999999999999;-1
239.16;0.0466666666666666;-1
239.2;0.0466666666666666;-1
239.24;0.0433333333333333;-1
239.28;0.0416666666666666;-1
239.32;0.0416666666666666;-1
239.36;0.0416666666666666;-1
239.4;0.0383333333333333;-1
239.44;0.0366666666666666;-1
239.48;0.0366666666666666;-1
239.52;0.035;-1
239.56;0.0366666666666666;-1
239.6;0.0333333333333333;-1
239.64;0.0333333333333333;-1
239.68;0.0316666666666666;-1
239.72;0.0316666666666666;-1
239.76;0.0283333333333333;-1
239.8;0.0283333333333333;-1
239.84;0.0266666666666666;-1
239.88;0.0249999999999999;-1
239.92;0.0216666666666666;-1
239.96;0.02;-1
240.0;0.02;-1
240.04;0.02;-1
240.08;0.0183333333333333;-1
240.12;0.0183333333333333;-1
240.16;0.0183333333333333;-1
240.2;0.0183333333333333;-1
240.24;0.0183333333333333;-1
240.28;0.0183333333333333;-1
240.32;0.0166666666666666;-1
240.36;0.0166666666666666;-1
240.4;0.0166666666666666;-1
240.44;0.015;-1
240.48;0.015;-1
240.52;0.015;-1
240.56;0.015;-1
240.6;0.015;-1
240.64;0.0166666666666666;-1
240.68;0.0183333333333333;-1
240.72;0.0166666666666666;-1
240.76;0.0166666666666666;-1
240.8;0.0183333333333333;-1
240.84;0.0183333333333333;-1
240.88;0.0183333333333333;-1
240.92;0.0183333333333333;-1
240.96;0.0183333333333333;-1
241.0;0.0183333333333333;-1
241.04;0.0183333333333333;-1
241.08;0.0183333333333333;-1
241.12;0.0183333333333333;-1
241.16;0.0183333333333333;-1
241.2;0.0183333333333333;-1
241.24;0.0183333333333333;-1
241.28;0.0183333333333333;-1
241.32;0.0166666666666666;-1
241.36;0.0166666666666666;-1
241.4;0.0166666666666666;-1
241.44;0.0166666666666666;-1
241.48;0.0166666666666666;-1
241.52;0.0166666666666666;-1
241.56;0.0149999999999999;-1
241.6;0.0166666666666666;-1
241.64;0.0166666666666666;-1
241.68;0.0133333333333333;-1
241.72;0.0133333333333333;-1
241.76;0.0116666666666666;-1
241.8;0.0083333333333333;-1
241.84;0.005;-1
241.88;0.005;-1
241.92;0.005;-1
241.96;0.0016666666666666;-1
242.0;0.0033333333333333;-1
242.04;0.0083333333333333;-1
242.08;0.0116666666666666;-1
242.12;0.0133333333333333;-1
242.16;0.0133333333333333;-1
242.2;0.0133333333333333;-1
242.24;0.0116666666666666;-1
242.28;0.0083333333333333;-1
242.32;0.0066666666666666;-1
242.36;0.0066666666666666;-1
242.4;0.0066666666666666;-1
242.44;0.005;-1
242.48;0.005;-1
242.52;0.005;-1
242.56;0.005;-1
242.6;0.005;-1
242.64;0.005;-1
242.68;0.0033333333333333;-1
242.72;0.0033333333333333;-1
242.76;0.0033333333333333;-1
242.8;0.005;-1
242.84;0.005;-1
242.88;0.005;-1
242.92;0.005;-1
242.96;0.005;-1
243.0;0.005;-1
243.04;0.005;-1
243.08;0.0066666666666666;-1
243.12;0.0083333333333333;-1
243.16;0.0066666666666666;-1
243.2;0.0083333333333333;-1
243.24;0.0083333333333333;-1
243.28;0.0083333333333333;-1
243.32;0.0083333333333333;-1
243.36;0.0083333333333333;-1
243.4;0.0083333333333333;-1
243.44;0.0083333333333333;-1
243.48;0.0066666666666666;-1
243.52;0.0066666666666666;-1
243.56;0.0083333333333333;-1
243.6;0.0083333333333333;-1
243.64;0.0083333333333333;-1
243.68;0.0083333333333333;-1
243.72;0.0083333333333333;-1
243.76;0.0083333333333333;-1
243.8;0.0083333333333333;-1
243.84;0.01;-1
243.88;0.0083333333333333;-1
243.92;0.0083333333333333;-1
243.96;0.01;-1
244.0;0.0116666666666666;-1
244.04;0.0133333333333333;-1
244.08;0.0133333333333333;-1
244.12;0.0116666666666666;-1
244.16;0.01;-1
244.2;0.0133333333333333;-1
244.24;0.0116666666666666;-1
244.28;0.0116666666666666;-1
244.32;0.0133333333333333;-1
244.36;0.0116666666666666;-1
244.4;0.0116666666666666;-1
244.44;0.0116666666666666;-1
244.48;0.0133333333333333;-1
244.52;0.0133333333333333;-1
244.56;0.0133333333333333;-1
244.6;0.0133333333333333;-1
244.64;0.0133333333333333;-1
244.68;0.015;-1
244.72;0.0133333333333333;-1
244.76;0.0116666666666666;-1
244.8;0.0116666666666666;-1
244.84;0.0116666666666666;-1
244.88;0.0116666666666666;-1
244.92;0.0116666666666666;-1
244.96;0.0116666666666666;-1
245.0;0.0116666666666666;-1
245.04;0.01;-1
245.08;0.01;-1
245.12;0.01;-1
245.16;0.01;-1
245.2;0.0083333333333333;-1
245.24;0.0083333333333333;-1
245.28;0.0066666666666666;-1
245.32;0.0066666666666666;-1
245.36;0.0083333333333333;-1
245.4;0.0083333333333333;-1
245.44;0.0083333333333333;-1
245.48;0.0083333333333333;-1
245.52;0.0083333333333333;-1
245.56;0.01;-1
245.6;0.0116666666666666;-1
245.64;0.0133333333333333;-1
245.68;0.0133333333333333;-1
245.72;0.0133333333333333;-1
245.76;0.0166666666666666;-1
245.8;0.0166666666666666;-1
245.84;0.02;-1
245.88;0.0216666666666666;-1
245.92;0.0249999999999999;-1
245.96;0.0249999999999999;-1
246.0;0.0266666666666666;-1
246.04;0.0266666666666666;-1
246.08;0.0249999999999999;-1
246.12;0.0266666666666666;-1
246.16;0.03;-1
246.2;0.03;-1
246.24;0.0316666666666666;-1
246.28;0.0316666666666666;-1
246.32;0.0316666666666666;-1
246.36;0.0316666666666666;-1
246.4;0.0333333333333333;-1
246.44;0.0333333333333333;-1
246.48;0.035;-1
246.52;0.0366666666666666;-1
246.56;0.0366666666666666;-1
246.6;0.0366666666666666;-1
246.64;0.0383333333333333;-1
246.68;0.0383333333333333;-1
246.72;0.0383333333333333;-1
246.76;0.0383333333333333;-1
246.8;0.04;-1
246.84;0.04;-1
246.88;0.0383333333333333;-1
246.92;0.0383333333333333;-1
246.96;0.0383333333333333;-1
247.0;0.0383333333333333;-1
247.04;0.0383333333333333;-1
247.08;0.0366666666666666;-1
247.12;0.0366666666666666;-1
247.16;0.0383333333333333;-1
247.2;0.0383333333333333;-1
247.24;0.04;-1
247.28;0.04;-1
247.32;0.04;-1
247.36;0.0383333333333333;-1
247.4;0.0383333333333333;-1
247.44;0.0366666666666666;-1
247.48;0.0383333333333333;-1
247.52;0.04;-1
247.56;0.0416666666666666;-1
247.6;0.0416666666666666;-1
247.64;0.04;-1
247.68;0.04;-1
247.72;0.0366666666666666;-1
247.76;0.0366666666666666;-1
247.8;0.035;-1
247.84;0.035;-1
247.88;0.035;-1
247.92;0.035;-1
247.96;0.0316666666666666;-1
248.0;0.0316666666666666;-1
248.04;0.03;-1
248.08;0.03;-1
248.12;0.0283333333333333;-1
248.16;0.0266666666666666;-1
248.2;0.0266666666666666;-1
248.24;0.0266666666666666;-1
248.28;0.0249999999999999;-1
248.32;0.0249999999999999;-1
248.36;0.0233333333333333;-1
248.4;0.0233333333333333;-1
248.44;0.0233333333333333;-1
248.48;0.0216666666666666;-1
248.52;0.0216666666666666;-1
248.56;0.0216666666666666;-1
248.6;0.0216666666666666;-1
248.64;0.0216666666666666;-1
248.68;0.02;-1
248.72;0.02;-1
248.76;0.02;-1
248.8;0.02;-1
248.84;0.02;-1
248.88;0.0183333333333333;-1
248.92;0.0183333333333333;-1
248.96;0.0183333333333333;-1
249.0;0.0166666666666666;-1
249.04;0.0166666666666666;-1
249.08;0.015;-1
249.12;0.015;-1
249.16;0.0133333333333333;-1
249.2;0.0116666666666666;-1
249.24;0.01;-1
249.28;0.01;-1
249.32;0.01;-1
249.36;0.01;-1
249.4;0.01;-1
249.44;0.01;-1
249.48;0.0083333333333333;-1
249.52;0.0066666666666666;-1
249.56;0.0049999999999999;-1
249.6;0.0033333333333333;-1
249.64;0.0016666666666666;-1
249.68;0.0016666666666666;-1
249.72;0.0016666666666666;-1
249.76;-2.8912057932946786e-18;-1
249.8;-0.0016666666666666;-1
249.84;-0.0049999999999999;-1
249.88;-0.0049999999999999;-1
249.92;-0.0049999999999999;-1
249.96;-0.0049999999999999;-1
250.0;-0.0049999999999999;-1
250.04;-0.0049999999999999;-1
250.08;-0.0066666666666666;-1
250.12;-0.0033333333333333;-1
250.16;-0.0016666666666666;-1
250.2;-2.8912057932946786e-18;-1
250.24;0.0016666666666666;-1
250.28;0.0033333333333333;-1
250.32;0.0033333333333333;-1
250.36;0.0033333333333333;-1
250.4;0.0049999999999999;-1
250.44;0.0049999999999999;-1
250.48;0.0049999999999999;-1
250.52;0.0033333333333333;-1
250.56;-0.0016666666666666;-1
250.6;-0.015;-1
250.64;-0.0183333333333333;-1
250.68;-0.02;-1
250.72;-0.02;-1
250.76;-0.02;-1
250.8;-0.02;-1
250.84;-0.02;-1
250.88;-0.02;-1
250.92;-0.02;-1
250.96;-0.02;-1
251.0;-0.02;-1
251.04;-0.0216666666666666;-1
251.08;-0.0233333333333333;-1
251.12;-0.0233333333333333;-1
251.16;-0.0233333333333333;-1
251.2;-0.0233333333333333;-1
251.24;-0.0233333333333333;-1
251.28;-0.0233333333333333;-1
251.32;-0.0233333333333333;-1
251.36;-0.0233333333333333;-1
251.4;-0.0233333333333333;-1
251.44;-0.0233333333333333;-1
251.48;-0.0233333333333333;-1
251.52;-0.0233333333333333;-1
251.56;-0.0233333333333333;-1
251.6;-0.0233333333333333;-1
251.64;-0.0233333333333333;-1
251.68;-0.0233333333333333;-1
251.72;-0.0233333333333333;-1
251.76;-0.0249999999999999;-1
251.8;-0.0249999999999999;-1
251.84;-0.0266666666666666;-1
251.88;-0.0266666666666666;-1
251.92;-0.0266666666666666;-1
251.96;-0.0266666666666666;-1
252.0;-0.0266666666666666;-1
252.04;-0.0283333333333333;-1
252.08;-0.03;-1
252.12;-0.0283333333333333;-1
252.16;-0.0283333333333333;-1
252.2;-0.03;-1
252.24;-0.0316666666666666;-1
252.28;-0.0333333333333333;-1
252.32;-0.0333333333333333;-1
252.36;-0.0333333333333333;-1
252.4;-0.0333333333333333;-1
252.44;-0.0333333333333333;-1
252.48;-0.0333333333333333;-1
252.52;-0.0316666666666666;-1
252.56;-0.0283333333333333;-1
252.6;-0.0216666666666666;-1
252.64;-0.0216666666666666;-1
252.68;-0.0216666666666666;-1
252.72;-0.02;-1
252.76;-0.02;-1
252.8;-0.0233333333333333;-1
252.84;-0.0233333333333333;-1
252.88;-0.0283333333333333;-1
252.92;-0.035;-1
252.96;-0.0416666666666666;-1
253.0;-0.045;-1
253.04;-0.0483333333333333;-1
253.08;-0.0499999999999999;-1
253.12;-0.0516666666666666;-1
253.16;-0.0533333333333333;-1
253.2;-0.0533333333333333;-1
253.24;-0.0549999999999999;-1
253.28;-0.0566666666666666;-1
253.32;-0.0566666666666666;-1
253.36;-0.0566666666666666;-1
253.4;-0.0566666666666666;-1
253.44;-0.0583333333333333;-1
253.48;-0.0583333333333333;-1
253.52;-0.0566666666666666;-1
253.56;-0.0566666666666666;-1
253.6;-0.0566666666666666;-1
253.64;-0.0566666666666666;-1
253.68;-0.0566666666666666;-1
253.72;-0.0566666666666666;-1
253.76;-0.0566666666666666;-1
253.8;-0.0549999999999999;-1
253.84;-0.0566666666666666;-1
253.88;-0.0566666666666666;-1
253.92;-0.0566666666666666;-1
253.96;-0.0566666666666666;-1
254.0;-0.0566666666666666;-1
254.04;-0.0566666666666666;-1
254.08;-0.0549999999999999;-1
254.12;-0.055;-1
254.16;-0.055;-1
254.2;-0.0549999999999999;-1
254.24;-0.0533333333333333;-1
254.28;-0.0516666666666666;-1
254.32;-0.0499999999999999;-1
254.36;-0.0483333333333333;-1
254.4;-0.0483333333333333;-1
254.44;-0.0466666666666666;-1
254.48;-0.0466666666666666;-1
254.52;-0.0449999999999999;-1
254.56;-0.0433333333333333;-1
254.6;-0.0416666666666666;-1
254.64;-0.0433333333333333;-1
254.68;-0.0433333333333333;-1
254.72;-0.0416666666666666;-1
254.76;-0.0383333333333333;-1
254.8;-0.04;-1
254.84;-0.04;-1
254.88;-0.04;-1
254.92;-0.04;-1
254.96;-0.04;-1
255.0;-0.0416666666666666;-1
255.04;-0.0433333333333333;-1
255.08;-0.0433333333333333;-1
255.12;-0.0466666666666666;-1
255.16;-0.045;-1
255.2;-0.045;-1
255.24;-0.045;-1
255.28;-0.045;-1
255.32;-0.045;-1
255.36;-0.045;-1
255.4;-0.045;-1
255.44;-0.045;-1
255.48;-0.045;-1
255.52;-0.045;-1
255.56;-0.0433333333333333;-1
255.6;-0.0416666666666666;-1
255.64;-0.0416666666666666;-1
255.68;-0.0433333333333333;-1
255.72;-0.045;-1
255.76;-0.045;-1
255.8;-0.0433333333333333;-1
255.84;-0.0433333333333333;-1
255.88;-0.0416666666666666;-1
255.92;-0.0433333333333333;-1
255.96;-0.0416666666666666;-1
256.0;-0.0416666666666666;-1
256.04;-0.0433333333333333;-1
256.08;-0.0433333333333333;-1
256.12;-0.0433333333333333;-1
256.16;-0.0416666666666666;-1
256.2;-0.0416666666666666;-1
256.24;-0.04;-1
256.28;-0.04;-1
256.32;-0.0383333333333333;-1
256.36;-0.0366666666666666;-1
256.4;-0.0333333333333333;-1
256.44;-0.0316666666666666;-1
256.48;-0.03;-1
256.52;-0.03;-1
256.56;-0.03;-1
256.6;-0.0283333333333333;-1
256.64;-0.0283333333333333;-1
256.68;-0.0283333333333333;-1
256.72;-0.0283333333333333;-1
256.76;-0.0283333333333333;-1
256.8;-0.0283333333333333;-1
256.84;-0.0283333333333333;-1
256.88;-0.03;-1
256.92;-0.03;-1
256.96;-0.03;-1
257.0;-0.03;-1
257.04;-0.03;-1
257.08;-0.03;-1
257.12;-0.03;-1
257.16;-0.03;-1
257.2;-0.03;-1
257.24;-0.0283333333333333;-1
257.28;-0.03;-1
257.32;-0.03;-1
257.36;-0.0316666666666666;-1
257.4;-0.0316666666666666;-1
257.44;-0.0316666666666666;-1
257.48;-0.03;-1
257.52;-0.03;-1
257.56;-0.03;-1
257.6;-0.0316666666666666;-1
257.64;-0.0333333333333333;-1
257.68;-0.0333333333333333;-1
257.72;-0.0366666666666666;-1
257.76;-0.0366666666666666;-1
257.8;-0.0383333333333333;-1
257.84;-0.0366666666666666;-1
257.88;-0.0383333333333333;-1
257.92;-0.0383333333333333;-1
257.96;-0.0366666666666666;-1
258.0;-0.0366666666666666;-1
258.04;-0.04;-1
258.08;-0.04;-1
258.12;-0.0416666666666666;-1
258.16;-0.0416666666666666;-1
258.2;-0.0433333333333333;-1
258.24;-0.0416666666666666;-1
258.28;-0.0433333333333333;-1
258.32;-0.045;-1
258.36;-0.0466666666666666;-1
258.4;-0.0466666666666666;-1
258.44;-0.0499999999999999;-1
258.48;-0.0499999999999999;-1
258.52;-0.0516666666666666;-1
258.56;-0.0516666666666666;-1
258.6;-0.0516666666666666;-1
258.64;-0.0516666666666666;-1
258.68;-0.0516666666666666;-1
258.72;-0.0516666666666666;-1
258.76;-0.0533333333333333;-1
258.8;-0.0533333333333333;-1
258.84;-0.0516666666666666;-1
258.88;-0.0516666666666666;-1
258.92;-0.0516666666666666;-1
258.96;-0.0516666666666666;-1
259.0;-0.0516666666666666;-1
259.04;-0.0516666666666666;-1
259.08;-0.0533333333333333;-1
259.12;-0.0516666666666666;-1
259.16;-0.0533333333333333;-1
259.2;-0.0516666666666666;-1
259.24;-0.05;-1
259.28;-0.05;-1
259.32;-0.05;-1
259.36;-0.05;-1
259.4;-0.05;-1
259.44;-0.0466666666666666;-1
259.48;-0.0466666666666666;-1
259.52;-0.0466666666666666;-1
259.56;-0.0466666666666666;-1
259.6;-0.045;-1
259.64;-0.0433333333333333;-1
259.68;-0.0433333333333333;-1
259.72;-0.0433333333333333;-1
259.76;-0.0433333333333333;-1
259.8;-0.0416666666666666;-1
259.84;-0.0433333333333333;-1
259.88;-0.0433333333333333;-1
259.92;-0.0416666666666666;-1
259.96;-0.0416666666666666;-1
260.0;-0.0416666666666666;-1
260.04;-0.0416666666666666;-1
260.08;-0.0416666666666666;-1
260.12;-0.0416666666666666;-1
260.16;-0.0416666666666666;-1
260.2;-0.0416666666666666;-1
260.24;-0.0416666666666666;-1
260.28;-0.0416666666666666;-1
260.32;-0.0416666666666666;-1
260.36;-0.0416666666666666;-1
260.4;-0.0416666666666666;-1
260.44;-0.0416666666666666;-1
260.48;-0.0416666666666666;-1
260.52;-0.0416666666666666;-1
260.56;-0.0416666666666666;-1
260.6;-0.0433333333333333;-1
260.64;-0.045;-1
260.68;-0.045;-1
260.72;-0.0466666666666666;-1
260.76;-0.0466666666666666;-1
260.8;-0.0483333333333333;-1
260.84;-0.0483333333333333;-1
260.88;-0.05;-1
260.92;-0.05;-1
260.96;-0.0516666666666666;-1
261.0;-0.0516666666666666;-1
261.04;-0.0516666666666666;-1
261.08;-0.0516666666666666;-1
261.12;-0.0516666666666666;-1
261.16;-0.0516666666666666;-1
261.2;-0.0516666666666666;-1
261.24;-0.0499999999999999;-1
261.28;-0.0499999999999999;-1
261.32;-0.0499999999999999;-1
261.36;-0.0499999999999999;-1
261.4;-0.0499999999999999;-1
261.44;-0.0499999999999999;-1
261.48;-0.0499999999999999;-1
261.52;-0.0516666666666666;-1
261.56;-0.0516666666666666;-1
261.6;-0.0516666666666666;-1
261.64;-0.0499999999999999;-1
261.68;-0.0499999999999999;-1
261.72;-0.0499999999999999;-1
261.76;-0.0516666666666666;-1
261.8;-0.0516666666666666;-1
261.84;-0.0516666666666666;-1
261.88;-0.0533333333333333;-1
261.92;-0.0533333333333333;-1
261.96;-0.0533333333333333;-1
262.0;-0.0533333333333333;-1
262.04;-0.055;-1
262.08;-0.055;-1
262.12;-0.055;-1
262.16;-0.055;-1
262.2;-0.055;-1
262.24;-0.055;-1
262.28;-0.0566666666666666;-1
262.32;-0.06;-1
262.36;-0.06;-1
262.4;-0.06;-1
262.44;-0.06;-1
262.48;-0.0616666666666666;-1
262.52;-0.0633333333333333;-1
262.56;-0.0666666666666666;-1
262.6;-0.0666666666666666;-1
262.64;-0.0666666666666666;-1
262.68;-0.0666666666666666;-1
262.72;-0.0666666666666666;-1
262.76;-0.065;-1
262.8;-0.0633333333333333;-1
262.84;-0.06;-1
262.88;-0.0566666666666666;-1
262.92;-0.055;-1
262.96;-0.0533333333333333;-1
263.0;-0.0533333333333333;-1
263.04;-0.0533333333333333;-1
263.08;-0.0533333333333333;-1
263.12;-0.0533333333333333;-1
263.16;-0.0516666666666666;-1
263.2;-0.0533333333333333;-1
263.24;-0.0533333333333333;-1
263.28;-0.055;-1
263.32;-0.0566666666666666;-1
263.36;-0.0583333333333333;-1
263.4;-0.0566666666666666;-1
263.44;-0.0566666666666666;-1
263.48;-0.06;-1
263.52;-0.0566666666666666;-1
263.56;-0.055;-1
263.6;-0.0499999999999999;-1
263.64;-0.0466666666666666;-1
263.68;-0.0449999999999999;-1
263.72;-0.0416666666666666;-1
263.76;-0.0383333333333333;-1
263.8;-0.0333333333333333;-1
263.84;-0.0283333333333333;-1
263.88;-0.0249999999999999;-1
263.92;-0.02;-1
263.96;-0.0183333333333333;-1
264.0;-0.0183333333333333;-1
264.04;-0.0166666666666666;-1
264.08;-0.0133333333333333;-1
264.12;-0.0133333333333333;-1
264.16;-0.0116666666666666;-1
264.2;-0.0099999999999999;-1
264.24;-0.0099999999999999;-1
264.28;-0.0066666666666666;-1
264.32;0.0016666666666666;-1
264.36;0.0033333333333333;-1
264.4;0.005;-1
264.44;0.0066666666666666;-1
264.48;0.0083333333333333;-1
264.52;0.0083333333333333;-1
264.56;0.0083333333333333;-1
264.6;0.01;-1
264.64;0.01;-1
264.68;0.0116666666666666;-1
264.72;0.0116666666666666;-1
264.76;0.0116666666666666;-1
264.8;0.0116666666666666;-1
264.84;0.0116666666666666;-1
264.88;0.0133333333333333;-1
264.92;0.0133333333333333;-1
264.96;0.0133333333333333;-1
265.0;0.0133333333333333;-1
265.04;0.0133333333333333;-1
265.08;0.0116666666666666;-1
265.12;0.0116666666666666;-1
265.16;0.0116666666666666;-1
265.2;0.0116666666666666;-1
265.24;0.0116666666666666;-1
265.28;0.0116666666666666;-1
265.32;0.0116666666666666;-1
265.36;0.0116666666666666;-1
265.4;0.0116666666666666;-1
265.44;0.0116666666666666;-1
265.48;0.0116666666666666;-1
265.52;0.0116666666666666;-1
265.56;0.01;-1
265.6;0.01;-1
265.64;0.01;-1
265.68;0.01;-1
