time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
239.48;0.04;0.02;-0.01;0.11;-0.10;-0.04
239.52;0.02;0.02;-0.01;0.11;-0.10;-0.04
239.56;0.02;0.02;-0.00;0.11;-0.09;-0.04
239.60;0.01;0.02;-0.00;0.11;-0.09;-0.04
239.64;0.01;0.02;-0.00;0.11;-0.08;-0.05
239.68;0.00;0.02;-0.00;0.11;-0.07;-0.05
239.72;0.00;0.02;-0.00;0.11;-0.06;-0.05
239.76;0.00;0.02;-0.00;0.11;-0.05;-0.05
239.80;0.00;0.02;-0.00;0.11;-0.04;-0.05
239.84;0.00;0.02;-0.00;0.11;-0.04;-0.05
239.88;-0.00;0.02;-0.00;0.12;-0.02;-0.06
239.92;-0.01;0.02;0.00;0.12;-0.01;-0.06
239.96;-0.01;0.02;0.00;0.12;-0.01;-0.06
240.00;-0.01;0.02;0.00;0.12;0.00;-0.06
240.04;-0.01;0.02;0.00;0.12;0.01;-0.07
240.08;-0.01;0.02;0.00;0.12;0.02;-0.07
240.12;-0.01;0.02;0.02;0.12;0.02;-0.07
240.16;-0.01;0.02;0.02;0.12;0.03;-0.07
240.20;-0.01;0.02;0.02;0.12;0.04;-0.07
240.24;-0.01;0.02;0.02;0.12;0.04;-0.08
240.28;-0.01;0.02;0.02;0.12;0.04;-0.08
240.32;-0.01;0.02;0.02;0.13;0.06;-0.08
240.36;-0.01;0.02;0.01;0.13;0.06;-0.09
240.40;-0.01;0.02;0.01;0.13;0.06;-0.09
240.44;-0.01;0.02;0.01;0.13;0.06;-0.09
240.48;-0.01;0.04;0.01;0.13;0.06;-0.09
240.52;-0.01;0.05;0.01;0.13;0.06;-0.09
240.56;-0.01;0.06;0.01;0.14;0.06;-0.10
240.60;-0.01;0.06;0.01;0.15;0.06;-0.10
240.64;-0.01;0.06;0.01;0.15;0.06;-0.10
240.68;-0.01;0.06;0.01;0.16;0.06;-0.11
240.72;-0.01;0.06;0.01;0.16;0.06;-0.11
240.76;-0.01;0.06;0.01;0.16;0.06;-0.11
240.80;-0.01;0.06;0.01;0.17;0.06;-0.11
240.84;-0.01;0.06;0.01;0.17;0.06;-0.11
240.88;-0.01;0.06;0.01;0.17;0.06;-0.11
240.92;-0.01;0.06;0.01;0.18;0.06;-0.11
240.96;-0.01;0.06;0.01;0.18;0.06;-0.11
241.00;-0.01;0.06;0.01;0.18;0.06;-0.11
241.04;-0.01;0.06;0.01;0.19;0.06;-0.11
241.08;-0.00;0.06;0.01;0.19;0.06;-0.11
241.12;-0.00;0.05;0.01;0.19;0.06;-0.11
241.16;-0.00;0.05;0.01;0.19;0.06;-0.11
241.20;-0.00;0.05;0.01;0.19;0.06;-0.11
241.24;-0.00;0.05;0.01;0.19;0.06;-0.11
241.28;-0.00;0.05;0.01;0.19;0.06;-0.11
241.32;-0.00;0.05;0.01;0.19;0.06;-0.11
241.36;-0.00;0.04;0.01;0.19;0.06;-0.11
241.40;-0.00;0.04;0.01;0.19;0.06;-0.11
241.44;-0.00;0.04;0.01;0.19;0.06;-0.11
241.48;-0.00;0.04;0.01;0.19;0.06;-0.11
241.52;-0.00;0.04;0.01;0.19;0.06;-0.11
241.56;-0.00;0.04;0.01;0.19;0.06;-0.11
241.60;-0.00;0.04;0.01;0.19;0.06;-0.11
241.64;-0.00;0.04;0.01;0.19;0.06;-0.11
241.68;-0.00;0.04;0.01;0.19;0.06;-0.10
241.72;-0.00;0.04;0.01;0.19;0.06;-0.10
241.76;-0.00;0.04;0.00;0.19;0.06;-0.10
241.80;-0.00;0.04;0.00;0.19;0.06;-0.10
241.84;-0.00;0.04;0.00;0.20;0.06;-0.10
241.88;-0.00;0.04;0.00;0.21;0.06;-0.10
241.92;-0.00;0.03;0.00;0.21;0.06;-0.10
241.96;-0.00;0.03;0.00;0.21;0.06;-0.10
242.00;-0.00;0.03;0.00;0.21;0.06;-0.10
242.04;-0.00;0.03;-0.01;0.22;0.06;-0.10
242.08;-0.00;0.03;-0.01;0.22;0.06;-0.10
242.12;-0.00;0.03;-0.01;0.23;0.06;-0.10
242.16;-0.00;0.03;-0.02;0.23;0.06;-0.10
242.20;0.00;0.03;-0.02;0.23;0.06;-0.10
242.24;-0.00;0.03;-0.03;0.23;0.07;-0.10
242.28;-0.00;0.03;-0.05;0.24;0.07;-0.09
242.32;-0.00;0.03;-0.06;0.25;0.07;-0.09
242.36;-0.00;0.03;-0.06;0.25;0.07;-0.09
242.40;-0.00;0.03;-0.06;0.26;0.07;-0.09
242.44;-0.00;0.03;-0.06;0.26;0.07;-0.09
242.48;-0.00;0.03;-0.06;0.26;0.07;-0.09
242.52;-0.00;0.03;-0.06;0.26;0.07;-0.09
242.56;-0.00;0.03;-0.07;0.26;0.07;-0.09
242.60;-0.00;0.03;-0.07;0.26;0.07;-0.09
242.64;-0.00;0.03;-0.07;0.26;0.07;-0.09
242.68;-0.00;0.03;-0.07;0.26;0.07;-0.09
242.72;-0.00;0.03;-0.08;0.26;0.07;-0.09
242.76;-0.00;0.03;-0.09;0.26;0.07;-0.09
242.80;-0.00;0.03;-0.10;0.26;0.07;-0.09
242.84;-0.00;0.03;-0.11;0.26;0.07;-0.09
242.88;-0.00;0.03;-0.11;0.26;0.07;-0.09
242.92;-0.01;0.03;-0.13;0.26;0.07;-0.09
242.96;-0.01;0.03;-0.14;0.26;0.07;-0.08
243.00;-0.01;0.03;-0.14;0.26;0.07;-0.08
243.04;-0.01;0.03;-0.15;0.26;0.07;-0.08
243.08;-0.01;0.03;-0.17;0.26;0.07;-0.08
243.12;-0.01;0.03;-0.18;0.26;0.07;-0.08
243.16;-0.01;0.03;-0.18;0.26;0.07;-0.08
243.20;-0.01;0.03;-0.18;0.26;0.07;-0.08
243.24;-0.05;0.03;-0.19;0.26;0.07;-0.08
243.28;-0.09;0.03;-0.19;0.26;0.07;-0.08
243.32;-0.14;0.02;-0.19;0.26;0.07;-0.08
243.36;-0.18;0.02;-0.19;0.26;0.07;-0.08
243.40;-0.18;0.02;-0.19;0.26;0.07;-0.08
243.44;-0.20;0.01;-0.19;0.26;0.07;-0.08
243.48;-0.20;0.01;-0.19;0.26;0.07;-0.08
243.52;-0.20;0.01;-0.19;0.26;0.07;-0.08
243.56;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.60;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.64;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.68;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.72;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.76;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.80;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.84;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.88;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.92;-0.21;0.01;-0.19;0.26;0.07;-0.07
243.96;-0.21;0.01;-0.19;0.26;0.07;-0.07
244.00;-0.21;0.01;-0.19;0.26;0.07;-0.07
244.04;-0.21;0.01;-0.19;0.26;0.07;-0.07
244.08;-0.21;0.01;-0.19;0.26;0.08;-0.07
244.12;-0.21;0.01;-0.19;0.26;0.08;-0.07
244.16;-0.21;0.01;-0.19;0.26;0.08;-0.07
244.20;-0.21;0.01;-0.19;0.26;0.09;-0.07
244.24;-0.21;0.01;-0.19;0.26;0.10;-0.08
244.28;-0.21;0.01;-0.19;0.26;0.11;-0.08
244.32;-0.21;0.01;-0.19;0.26;0.12;-0.08
244.36;-0.21;0.01;-0.19;0.26;0.12;-0.08
244.40;-0.21;0.01;-0.19;0.26;0.13;-0.08
244.44;-0.21;0.01;-0.19;0.26;0.15;-0.09
244.48;-0.21;0.01;-0.19;0.26;0.17;-0.09
244.52;-0.21;0.01;-0.19;0.26;0.18;-0.09
244.56;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.60;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.64;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.68;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.72;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.76;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.80;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.84;-0.21;0.01;-0.19;0.26;0.19;-0.09
244.88;-0.21;0.01;-0.19;0.26;0.19;-0.08
244.92;-0.21;0.01;-0.19;0.26;0.19;-0.08
244.96;-0.21;0.01;-0.19;0.26;0.19;-0.08
245.00;-0.21;0.01;-0.19;0.26;0.19;-0.07
245.04;-0.21;0.01;-0.19;0.26;0.19;-0.07
245.08;-0.21;0.01;-0.19;0.26;0.19;-0.07
245.12;-0.21;0.01;-0.19;0.26;0.19;-0.07
245.16;-0.21;0.01;-0.18;0.26;0.19;-0.07
245.20;-0.21;0.01;-0.18;0.26;0.19;-0.07
245.24;-0.21;0.01;-0.18;0.26;0.19;-0.06
245.28;-0.21;0.01;-0.18;0.26;0.20;-0.06
245.32;-0.21;0.01;-0.18;0.26;0.20;-0.06
245.36;-0.21;0.01;-0.18;0.26;0.21;-0.06
245.40;-0.21;0.01;-0.18;0.26;0.21;-0.06
245.44;-0.21;0.01;-0.18;0.26;0.22;-0.06
245.48;-0.21;0.01;-0.18;0.26;0.23;-0.06
245.52;-0.21;0.01;-0.18;0.26;0.24;-0.06
245.56;-0.21;0.01;-0.18;0.26;0.24;-0.06
245.60;-0.21;0.01;-0.18;0.26;0.24;-0.06
245.64;-0.21;0.01;-0.18;0.26;0.24;-0.05
245.68;-0.21;0.01;-0.17;0.26;0.24;-0.04
245.72;-0.21;0.01;-0.17;0.26;0.25;-0.03
245.76;-0.21;0.01;-0.17;0.26;0.26;-0.02
245.80;-0.21;0.01;-0.17;0.26;0.26;-0.01
245.84;-0.21;0.01;-0.17;0.26;0.26;0.00
245.88;-0.21;0.01;-0.17;0.26;0.26;0.00
245.92;-0.21;0.01;-0.17;0.26;0.26;0.01
245.96;-0.21;0.01;-0.16;0.26;0.27;0.01
246.00;-0.20;0.01;-0.16;0.26;0.27;0.03
246.04;-0.20;0.01;-0.15;0.26;0.28;0.03
246.08;-0.19;0.01;-0.15;0.26;0.29;0.04
246.12;-0.18;0.01;-0.14;0.26;0.30;0.04
246.16;-0.16;0.01;-0.13;0.26;0.30;0.05
246.20;-0.13;0.01;-0.12;0.26;0.30;0.06
246.24;-0.09;0.01;-0.11;0.26;0.30;0.07
246.28;-0.05;0.01;-0.10;0.26;0.30;0.08
246.32;-0.01;0.01;-0.08;0.26;0.30;0.08
246.36;0.01;0.01;-0.07;0.26;0.30;0.08
246.40;0.04;0.01;-0.07;0.26;0.30;0.09
246.44;0.07;0.01;-0.06;0.26;0.31;0.09
246.48;0.10;0.02;-0.06;0.26;0.31;0.09
246.52;0.12;0.02;-0.06;0.26;0.32;0.09
246.56;0.13;0.02;-0.06;0.26;0.32;0.10
246.60;0.14;0.02;-0.05;0.26;0.32;0.11
246.64;0.15;0.02;-0.04;0.26;0.32;0.11
246.68;0.15;0.02;-0.04;0.26;0.32;0.12
246.72;0.15;0.03;-0.04;0.26;0.32;0.12
246.76;0.16;0.03;-0.03;0.26;0.32;0.12
246.80;0.16;0.03;-0.03;0.26;0.33;0.12
246.84;0.16;0.03;-0.02;0.26;0.34;0.12
246.88;0.16;0.04;-0.01;0.26;0.34;0.13
246.92;0.16;0.04;-0.01;0.26;0.34;0.13
246.96;0.16;0.05;-0.01;0.26;0.34;0.13
247.00;0.16;0.05;0.00;0.26;0.34;0.13
247.04;0.16;0.05;0.00;0.26;0.34;0.13
247.08;0.16;0.05;0.00;0.26;0.35;0.13
247.12;0.16;0.06;0.00;0.26;0.35;0.13
247.16;0.16;0.06;0.00;0.26;0.36;0.13
247.20;0.16;0.06;0.00;0.26;0.36;0.13
247.24;0.16;0.06;0.01;0.26;0.36;0.13
247.28;0.16;0.06;0.01;0.26;0.36;0.13
247.32;0.16;0.06;0.01;0.26;0.36;0.13
247.36;0.16;0.06;0.02;0.26;0.36;0.13
247.40;0.16;0.06;0.02;0.26;0.36;0.13
247.44;0.16;0.07;0.02;0.26;0.36;0.12
247.48;0.16;0.07;0.02;0.26;0.36;0.12
247.52;0.16;0.07;0.02;0.26;0.36;0.12
247.56;0.16;0.07;0.02;0.26;0.36;0.12
247.60;0.16;0.07;0.02;0.26;0.36;0.12
247.64;0.16;0.07;0.02;0.26;0.36;0.12
247.68;0.16;0.07;0.02;0.26;0.36;0.12
247.72;0.16;0.07;0.02;0.26;0.36;0.12
247.76;0.16;0.07;0.02;0.26;0.36;0.12
247.80;0.16;0.07;0.02;0.26;0.36;0.12
247.84;0.16;0.07;0.02;0.25;0.36;0.12
247.88;0.16;0.07;0.02;0.25;0.36;0.12
247.92;0.16;0.07;0.02;0.25;0.36;0.12
247.96;0.16;0.07;0.02;0.25;0.36;0.12
248.00;0.16;0.07;0.02;0.25;0.36;0.12
248.04;0.16;0.07;0.03;0.25;0.36;0.12
248.08;0.16;0.07;0.03;0.25;0.36;0.12
248.12;0.16;0.07;0.04;0.25;0.36;0.12
248.16;0.16;0.07;0.04;0.25;0.36;0.12
248.20;0.16;0.07;0.04;0.25;0.36;0.12
248.24;0.16;0.07;0.05;0.25;0.36;0.12
248.28;0.16;0.07;0.06;0.25;0.36;0.12
248.32;0.16;0.07;0.06;0.25;0.36;0.12
248.36;0.16;0.07;0.06;0.25;0.36;0.12
248.40;0.16;0.07;0.07;0.25;0.36;0.12
248.44;0.17;0.07;0.07;0.25;0.36;0.12
248.48;0.17;0.07;0.07;0.25;0.36;0.12
248.52;0.18;0.07;0.07;0.25;0.36;0.12
248.56;0.18;0.07;0.07;0.25;0.36;0.12
248.60;0.18;0.07;0.08;0.25;0.36;0.12
248.64;0.19;0.07;0.08;0.25;0.36;0.12
248.68;0.19;0.07;0.08;0.25;0.35;0.12
248.72;0.19;0.06;0.08;0.25;0.34;0.12
248.76;0.19;0.05;0.09;0.25;0.34;0.12
248.80;0.19;0.05;0.09;0.25;0.33;0.12
248.84;0.20;0.05;0.09;0.25;0.32;0.12
248.88;0.20;0.05;0.09;0.25;0.32;0.12
248.92;0.20;0.05;0.10;0.25;0.31;0.12
248.96;0.20;0.05;0.10;0.25;0.30;0.12
249.00;0.20;0.05;0.10;0.25;0.29;0.12
249.04;0.20;0.05;0.10;0.25;0.28;0.12
249.08;0.20;0.05;0.10;0.25;0.28;0.12
249.12;0.20;0.05;0.10;0.25;0.28;0.12
249.16;0.20;0.05;0.10;0.25;0.28;0.12
249.20;0.20;0.05;0.10;0.25;0.28;0.12
249.24;0.20;0.04;0.10;0.25;0.28;0.12
249.28;0.20;0.04;0.10;0.25;0.28;0.12
249.32;0.20;0.04;0.10;0.24;0.28;0.12
249.36;0.20;0.04;0.10;0.25;0.28;0.12
249.40;0.20;0.04;0.10;0.25;0.28;0.12
249.44;0.20;0.04;0.10;0.25;0.28;0.12
249.48;0.20;0.04;0.10;0.25;0.28;0.12
249.52;0.20;0.04;0.10;0.25;0.28;0.12
249.56;0.20;0.03;0.10;0.25;0.28;0.12
249.60;0.20;0.03;0.10;0.25;0.28;0.12
249.64;0.20;0.03;0.09;0.25;0.28;0.12
249.68;0.20;0.03;0.09;0.25;0.28;0.12
249.72;0.20;0.03;0.09;0.25;0.28;0.12
249.76;0.20;0.03;0.09;0.25;0.28;0.11
249.80;0.20;0.02;0.09;0.25;0.28;0.11
249.84;0.20;0.02;0.09;0.25;0.28;0.11
249.88;0.20;0.02;0.09;0.25;0.28;0.11
249.92;0.20;0.02;0.09;0.25;0.28;0.11
249.96;0.20;0.02;0.09;0.25;0.28;0.11
250.00;0.20;0.02;0.09;0.25;0.28;0.11
250.04;0.20;0.01;0.09;0.25;0.28;0.11
250.08;0.20;0.01;0.09;0.25;0.28;0.11
250.12;0.20;0.01;0.09;0.25;0.28;0.11
250.16;0.20;0.01;0.10;0.25;0.28;0.11
250.20;0.20;0.01;0.10;0.25;0.28;0.11
250.24;0.20;0.01;0.10;0.25;0.28;0.11
250.28;0.20;0.01;0.10;0.25;0.28;0.11
250.32;0.20;0.01;0.11;0.25;0.28;0.11
250.36;0.20;0.01;0.10;0.25;0.28;0.11
250.40;0.20;0.01;0.10;0.25;0.28;0.11
250.44;0.20;0.01;0.10;0.25;0.28;0.12
250.48;0.20;0.01;0.10;0.25;0.28;0.12
250.52;0.20;0.01;0.10;0.25;0.28;0.12
250.56;0.20;0.00;0.10;0.25;0.28;0.12
250.60;0.20;0.00;0.10;0.25;0.28;0.12
250.64;0.20;0.00;0.10;0.25;0.28;0.12
250.68;0.20;0.00;0.10;0.25;0.28;0.12
250.72;0.20;0.00;0.10;0.25;0.28;0.13
250.76;0.20;0.00;0.10;0.25;0.28;0.13
250.80;0.19;0.00;0.10;0.25;0.28;0.13
250.84;0.19;0.00;0.10;0.25;0.28;0.13
250.88;0.19;0.00;0.10;0.25;0.28;0.13
250.92;0.19;0.00;0.10;0.25;0.27;0.13
250.96;0.19;0.00;0.10;0.25;0.26;0.13
251.00;0.19;0.00;0.10;0.25;0.26;0.13
251.04;0.19;0.00;0.10;0.25;0.26;0.13
251.08;0.19;0.00;0.09;0.25;0.26;0.13
251.12;0.19;0.00;0.08;0.25;0.26;0.13
251.16;0.19;0.00;0.08;0.25;0.26;0.13
251.20;0.19;0.00;0.08;0.25;0.25;0.13
251.24;0.19;0.00;0.07;0.25;0.24;0.13
251.28;0.19;0.00;0.07;0.25;0.24;0.13
251.32;0.19;0.00;0.07;0.25;0.24;0.13
251.36;0.19;0.00;0.06;0.25;0.23;0.13
251.40;0.19;0.00;0.06;0.25;0.22;0.13
251.44;0.19;0.00;0.06;0.25;0.22;0.13
251.48;0.19;0.00;0.05;0.25;0.22;0.13
251.52;0.19;0.00;0.05;0.25;0.21;0.13
251.56;0.19;0.00;0.05;0.25;0.21;0.13
251.60;0.19;0.00;0.05;0.25;0.21;0.13
251.64;0.19;0.00;0.05;0.25;0.21;0.13
251.68;0.19;0.00;0.05;0.25;0.20;0.13
251.72;0.19;0.00;0.05;0.25;0.18;0.13
251.76;0.19;0.00;0.05;0.25;0.18;0.13
251.80;0.19;0.00;0.05;0.25;0.18;0.13
251.84;0.19;0.00;0.05;0.25;0.18;0.13
251.88;0.19;0.00;0.05;0.25;0.17;0.13
251.92;0.19;0.00;0.05;0.25;0.16;0.13
251.96;0.19;0.00;0.05;0.25;0.16;0.13
252.00;0.19;0.00;0.05;0.25;0.16;0.13
252.04;0.19;0.00;0.05;0.25;0.16;0.13
252.08;0.19;0.00;0.05;0.26;0.16;0.13
252.12;0.19;0.00;0.05;0.26;0.16;0.13
252.16;0.19;0.00;0.05;0.26;0.16;0.13
252.20;0.19;0.00;0.05;0.26;0.16;0.13
252.24;0.19;0.00;0.06;0.26;0.16;0.13
252.28;0.19;0.00;0.06;0.26;0.16;0.13
252.32;0.19;0.00;0.06;0.26;0.16;0.13
252.36;0.19;0.00;0.06;0.26;0.16;0.13
252.40;0.19;0.00;0.06;0.26;0.16;0.13
252.44;0.19;0.00;0.06;0.26;0.16;0.13
252.48;0.19;0.00;0.06;0.27;0.16;0.13
252.52;0.19;0.00;0.06;0.27;0.16;0.13
252.56;0.19;0.00;0.06;0.27;0.16;0.13
252.60;0.19;0.00;0.06;0.27;0.16;0.13
252.64;0.19;0.00;0.07;0.27;0.16;0.13
252.68;0.19;0.00;0.07;0.28;0.16;0.13
252.72;0.18;0.00;0.07;0.28;0.16;0.13
252.76;0.18;0.00;0.07;0.28;0.16;0.13
252.80;0.18;0.00;0.08;0.28;0.16;0.13
252.84;0.18;0.00;0.09;0.28;0.16;0.13
252.88;0.18;0.00;0.09;0.28;0.16;0.13
252.92;0.17;0.00;0.09;0.28;0.16;0.13
252.96;0.15;0.00;0.09;0.28;0.16;0.13
253.00;0.13;0.00;0.10;0.28;0.16;0.13
253.04;0.11;0.00;0.12;0.28;0.16;0.13
253.08;0.07;0.00;0.13;0.28;0.16;0.13
253.12;0.07;0.00;0.13;0.28;0.16;0.13
253.16;0.06;0.00;0.14;0.28;0.16;0.13
253.20;0.06;0.00;0.14;0.28;0.17;0.13
253.24;0.05;0.00;0.14;0.28;0.17;0.13
253.28;0.05;0.00;0.14;0.28;0.18;0.13
253.32;0.05;0.00;0.14;0.28;0.18;0.13
253.36;0.05;0.00;0.14;0.28;0.19;0.13
253.40;0.05;0.00;0.14;0.28;0.21;0.13
253.44;0.05;0.00;0.14;0.28;0.21;0.13
253.48;0.05;0.00;0.14;0.28;0.21;0.13
253.52;0.05;0.00;0.15;0.28;0.21;0.13
253.56;0.05;0.00;0.15;0.28;0.22;0.13
253.60;0.05;0.00;0.17;0.28;0.23;0.13
253.64;0.05;0.00;0.18;0.28;0.23;0.13
253.68;0.05;0.00;0.18;0.28;0.24;0.13
253.72;0.05;0.00;0.18;0.28;0.24;0.13
253.76;0.06;0.00;0.18;0.28;0.25;0.13
253.80;0.07;0.00;0.18;0.28;0.25;0.13
253.84;0.09;0.01;0.18;0.28;0.25;0.13
253.88;0.12;0.01;0.18;0.28;0.25;0.13
253.92;0.17;0.01;0.18;0.28;0.25;0.13
253.96;0.24;0.01;0.18;0.28;0.25;0.13
254.00;0.27;0.01;0.18;0.28;0.25;0.13
254.04;0.28;0.01;0.18;0.28;0.26;0.13
254.08;0.29;0.01;0.18;0.28;0.26;0.13
254.12;0.29;0.01;0.18;0.28;0.27;0.13
254.16;0.30;0.01;0.18;0.28;0.27;0.13
254.20;0.30;0.01;0.18;0.28;0.27;0.13
254.24;0.31;0.01;0.18;0.28;0.28;0.13
254.28;0.32;0.01;0.18;0.28;0.28;0.13
254.32;0.33;0.01;0.18;0.28;0.28;0.13
254.36;0.35;0.01;0.18;0.28;0.28;0.13
254.40;0.35;0.01;0.18;0.28;0.28;0.13
254.44;0.35;0.01;0.18;0.28;0.28;0.13
254.48;0.36;0.01;0.18;0.28;0.28;0.13
254.52;0.36;0.01;0.18;0.28;0.28;0.13
254.56;0.36;0.01;0.18;0.28;0.29;0.12
254.60;0.36;0.01;0.18;0.28;0.29;0.12
254.64;0.36;0.01;0.18;0.28;0.29;0.12
254.68;0.36;0.01;0.18;0.28;0.29;0.12
254.72;0.36;0.01;0.18;0.28;0.29;0.12
254.76;0.36;0.01;0.18;0.28;0.29;0.12
254.80;0.36;0.01;0.18;0.28;0.29;0.12
254.84;0.36;0.01;0.18;0.28;0.29;0.12
254.88;0.36;0.01;0.18;0.28;0.29;0.12
254.92;0.36;0.01;0.18;0.28;0.29;0.12
254.96;0.36;0.01;0.18;0.28;0.29;0.12
255.00;0.36;0.01;0.18;0.28;0.29;0.12
255.04;0.36;0.01;0.17;0.28;0.29;0.12
255.08;0.36;0.01;0.17;0.28;0.29;0.12
255.12;0.36;0.01;0.17;0.28;0.29;0.12
255.16;0.36;0.01;0.17;0.28;0.29;0.12
255.20;0.36;0.01;0.17;0.28;0.29;0.12
255.24;0.36;0.01;0.17;0.28;0.29;0.12
255.28;0.36;0.01;0.17;0.28;0.29;0.11
255.32;0.36;0.01;0.17;0.29;0.29;0.11
255.36;0.36;0.01;0.17;0.29;0.29;0.11
255.40;0.36;0.01;0.17;0.29;0.29;0.11
255.44;0.36;0.01;0.17;0.29;0.29;0.11
255.48;0.36;0.01;0.17;0.29;0.29;0.11
255.52;0.36;0.01;0.17;0.29;0.29;0.11
255.56;0.36;0.01;0.17;0.29;0.29;0.11
255.60;0.36;0.01;0.17;0.29;0.29;0.11
255.64;0.36;0.01;0.18;0.29;0.30;0.11
255.68;0.36;0.01;0.18;0.29;0.30;0.11
255.72;0.36;0.01;0.18;0.29;0.30;0.11
255.76;0.36;0.01;0.18;0.29;0.30;0.11
255.80;0.36;0.01;0.18;0.29;0.30;0.11
255.84;0.36;0.01;0.18;0.29;0.30;0.11
255.88;0.36;0.01;0.18;0.28;0.30;0.11
255.92;0.36;0.01;0.18;0.28;0.30;0.11
255.96;0.36;0.01;0.18;0.28;0.30;0.11
256.00;0.36;0.01;0.18;0.28;0.30;0.11
256.04;0.36;0.01;0.18;0.28;0.30;0.11
256.08;0.36;0.01;0.18;0.28;0.30;0.11
256.12;0.36;0.01;0.18;0.28;0.30;0.11
256.16;0.35;0.01;0.18;0.28;0.30;0.11
256.20;0.35;0.01;0.18;0.28;0.30;0.11
256.24;0.35;0.01;0.18;0.28;0.30;0.11
256.28;0.35;0.01;0.18;0.28;0.30;0.11
256.32;0.35;0.01;0.18;0.28;0.30;0.11
256.36;0.35;0.01;0.18;0.28;0.30;0.11
256.40;0.35;0.01;0.18;0.28;0.30;0.11
256.44;0.35;0.01;0.18;0.28;0.30;0.12
256.48;0.35;0.01;0.18;0.28;0.30;0.12
256.52;0.35;0.01;0.18;0.28;0.30;0.12
256.56;0.35;0.01;0.18;0.28;0.30;0.12
256.60;0.35;0.01;0.18;0.28;0.29;0.12
256.64;0.35;0.01;0.18;0.28;0.28;0.12
256.68;0.35;0.01;0.18;0.28;0.28;0.12
256.72;0.35;0.01;0.18;0.28;0.27;0.12
256.76;0.35;0.01;0.18;0.28;0.26;0.12
256.80;0.35;0.01;0.18;0.28;0.24;0.12
256.84;0.35;0.01;0.18;0.28;0.24;0.12
256.88;0.35;0.01;0.18;0.28;0.24;0.12
256.92;0.35;0.01;0.18;0.28;0.24;0.12
256.96;0.35;0.01;0.18;0.28;0.24;0.12
257.00;0.35;0.01;0.18;0.28;0.24;0.12
257.04;0.35;0.01;0.18;0.28;0.24;0.12
257.08;0.35;0.01;0.18;0.28;0.24;0.12
257.12;0.35;0.01;0.18;0.28;0.24;0.12
257.16;0.35;0.01;0.18;0.28;0.24;0.12
257.20;0.35;0.01;0.18;0.28;0.24;0.12
257.24;0.35;0.01;0.18;0.28;0.24;0.12
257.28;0.35;0.01;0.18;0.28;0.24;0.12
257.32;0.35;0.01;0.18;0.28;0.24;0.12
257.36;0.35;0.01;0.18;0.28;0.24;0.12
257.40;0.35;0.01;0.18;0.28;0.24;0.12
257.44;0.35;0.01;0.18;0.28;0.24;0.11
257.48;0.35;0.01;0.18;0.28;0.24;0.11
257.52;0.35;0.01;0.18;0.28;0.24;0.11
257.56;0.35;0.01;0.18;0.28;0.24;0.11
257.60;0.35;0.01;0.18;0.28;0.24;0.11
257.64;0.35;0.01;0.18;0.28;0.24;0.11
257.68;0.35;0.01;0.18;0.28;0.24;0.11
257.72;0.35;0.01;0.18;0.28;0.24;0.11
257.76;0.35;0.01;0.18;0.28;0.24;0.11
257.80;0.35;0.01;0.18;0.28;0.24;0.11
257.84;0.35;0.01;0.18;0.28;0.24;0.11
257.88;0.35;0.01;0.17;0.28;0.24;0.11
257.92;0.35;0.01;0.17;0.28;0.24;0.10
257.96;0.35;0.01;0.17;0.28;0.24;0.10
258.00;0.35;0.01;0.17;0.28;0.24;0.10
258.04;0.35;0.01;0.17;0.28;0.24;0.10
258.08;0.35;0.01;0.17;0.28;0.24;0.10
258.12;0.35;0.01;0.17;0.28;0.24;0.10
258.16;0.35;0.01;0.17;0.28;0.24;0.09
258.20;0.35;0.01;0.17;0.28;0.24;0.09
258.24;0.35;0.01;0.17;0.28;0.24;0.09
258.28;0.35;0.01;0.17;0.28;0.24;0.09
258.32;0.35;0.01;0.17;0.28;0.24;0.09
258.36;0.35;0.01;0.17;0.28;0.24;0.09
258.40;0.35;0.01;0.17;0.28;0.24;0.09
258.44;0.35;0.01;0.17;0.28;0.24;0.09
258.48;0.35;0.01;0.16;0.27;0.24;0.09
258.52;0.35;0.01;0.16;0.27;0.24;0.09
258.56;0.35;0.01;0.15;0.27;0.24;0.09
258.60;0.35;0.01;0.15;0.27;0.24;0.09
258.64;0.35;0.01;0.15;0.27;0.24;0.09
258.68;0.35;0.01;0.14;0.27;0.24;0.09
258.72;0.35;0.01;0.12;0.27;0.24;0.09
